Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Location,Device_Used,Time_of_Transaction,Fraudulent
1585,2205,1474.21,ATM Withdrawal,Chicago,Desktop,2024-01-02 02:24:00,0
1586,4030,2856.49,Bank Transfer,Los Angeles,Desktop,2024-01-02 02:25:00,0
1587,3872,3727.24,Online Purchase,San Francisco,Mobile,2024-01-02 02:26:00,0
1588,4072,1895.4,POS Payment,Los Angeles,Tablet,2024-01-02 02:27:00,0
1589,2854,1514.54,Online Purchase,San Francisco,Desktop,2024-01-02 02:28:00,0
1590,1566,2297.27,ATM Withdrawal,New York,Desktop,2024-01-02 02:29:00,0
1591,3418,4090.0,POS Payment,Chicago,Tablet,2024-01-02 02:30:00,0
1592,1935,4649.68,Bank Transfer,New York,Tablet,2024-01-02 02:31:00,0
1593,2934,2725.87,POS Payment,San Francisco,Mobile,2024-01-02 02:32:00,0
1594,3708,3307.67,Online Purchase,Houston,Mobile,2024-01-02 02:33:00,0
1595,4502,4516.46,POS Payment,Chicago,Mobile,2024-01-02 02:34:00,0
1596,4016,493.64,POS Payment,Los Angeles,Desktop,2024-01-02 02:35:00,0
1597,2332,1161.16,Online Purchase,San Francisco,Desktop,2024-01-02 02:36:00,0
1598,4208,3544.79,Bank Transfer,New York,Tablet,2024-01-02 02:37:00,0
1599,1201,4118.9,ATM Withdrawal,Houston,Mobile,2024-01-02 02:38:00,0
1600,4507,4285.29,POS Payment,San Francisco,Tablet,2024-01-02 02:39:00,0
1601,3360,2076.12,Bank Transfer,Los Angeles,Mobile,2024-01-02 02:40:00,0
1602,1116,447.61,ATM Withdrawal,New York,Mobile,2024-01-02 02:41:00,0
1603,4737,2189.47,Online Purchase,Chicago,Mobile,2024-01-02 02:42:00,0
1604,1936,1154.44,Bank Transfer,Houston,Mobile,2024-01-02 02:43:00,0
1605,4874,1456.69,Bank Transfer,San Francisco,Tablet,2024-01-02 02:44:00,0
1606,1574,3861.57,POS Payment,San Francisco,Tablet,2024-01-02 02:45:00,0
1607,3291,378.56,Online Purchase,San Francisco,Desktop,2024-01-02 02:46:00,0
1608,1536,4138.08,POS Payment,San Francisco,Mobile,2024-01-02 02:47:00,0
1609,2625,2138.92,Online Purchase,New York,Tablet,2024-01-02 02:48:00,0
1610,3122,2980.72,ATM Withdrawal,Chicago,Mobile,2024-01-02 02:49:00,0
1611,4877,449.17,POS Payment,Los Angeles,Mobile,2024-01-02 02:50:00,0
1612,1385,1687.46,Online Purchase,Houston,Desktop,2024-01-02 02:51:00,0
1613,4974,449.41,Online Purchase,San Francisco,Desktop,2024-01-02 02:52:00,0
1614,4281,4807.76,Bank Transfer,San Francisco,Tablet,2024-01-02 02:53:00,0
1615,1474,4036.5,POS Payment,Chicago,Tablet,2024-01-02 02:54:00,0
1616,1417,2298.7,POS Payment,Chicago,Desktop,2024-01-02 02:55:00,0
1617,3394,1118.79,ATM Withdrawal,New York,Tablet,2024-01-02 02:56:00,0
1618,4600,4667.34,Online Purchase,New York,Tablet,2024-01-02 02:57:00,0
1619,3687,1723.64,Bank Transfer,New York,Desktop,2024-01-02 02:58:00,0
1620,1938,805.76,Online Purchase,Houston,Mobile,2024-01-02 02:59:00,0
1621,1954,2816.26,Online Purchase,New York,Mobile,2024-01-02 03:00:00,0
1622,1875,4718.93,Online Purchase,San Francisco,Desktop,2024-01-02 03:01:00,1
1623,1762,20.15,POS Payment,New York,Mobile,2024-01-02 03:02:00,0
1624,2202,1191.39,Online Purchase,Houston,Mobile,2024-01-02 03:03:00,0
1625,2205,4692.3,ATM Withdrawal,New York,Desktop,2024-01-02 03:04:00,0
1626,1663,856.26,Bank Transfer,New York,Tablet,2024-01-02 03:05:00,0
1627,1024,567.1,Bank Transfer,San Francisco,Desktop,2024-01-02 03:06:00,0
1628,2990,2851.37,Online Purchase,San Francisco,Desktop,2024-01-02 03:07:00,0
1629,2203,4309.36,Bank Transfer,San Francisco,Mobile,2024-01-02 03:08:00,0
1630,1709,2386.07,Online Purchase,New York,Desktop,2024-01-02 03:09:00,0
1631,4572,4972.83,POS Payment,San Francisco,Mobile,2024-01-02 03:10:00,0
1632,2879,3396.18,Bank Transfer,Chicago,Desktop,2024-01-02 03:11:00,0
1633,2184,371.3,POS Payment,Los Angeles,Tablet,2024-01-02 03:12:00,0
1634,3224,4964.17,POS Payment,Los Angeles,Mobile,2024-01-02 03:13:00,0
1635,1284,2040.06,ATM Withdrawal,San Francisco,Desktop,2024-01-02 03:14:00,0
1636,1062,1437.73,ATM Withdrawal,Houston,Mobile,2024-01-02 03:15:00,0
1637,2002,2789.84,Bank Transfer,San Francisco,Desktop,2024-01-02 03:16:00,0
1638,1661,1522.23,Online Purchase,San Francisco,Desktop,2024-01-02 03:17:00,0
1639,3713,433.2,Online Purchase,New York,Desktop,2024-01-02 03:18:00,0
1640,3203,8.14,Online Purchase,Houston,Mobile,2024-01-02 03:19:00,0
1641,4953,2248.47,Online Purchase,San Francisco,Mobile,2024-01-02 03:20:00,0
1642,2492,4184.48,ATM Withdrawal,Chicago,Tablet,2024-01-02 03:21:00,0
1643,4120,2862.0,Online Purchase,Los Angeles,Tablet,2024-01-02 03:22:00,0
1644,1966,4996.04,Online Purchase,Chicago,Tablet,2024-01-02 03:23:00,0
1645,1848,1434.95,POS Payment,Chicago,Tablet,2024-01-02 03:24:00,0
1646,2107,1402.99,Online Purchase,Chicago,Desktop,2024-01-02 03:25:00,0
1647,4432,799.59,Online Purchase,Houston,Mobile,2024-01-02 03:26:00,0
1648,1688,821.15,ATM Withdrawal,Houston,Desktop,2024-01-02 03:27:00,0
1649,1147,1426.65,Bank Transfer,Houston,Mobile,2024-01-02 03:28:00,0
1650,4701,3964.41,POS Payment,Los Angeles,Mobile,2024-01-02 03:29:00,0
1651,1341,4528.88,POS Payment,New York,Desktop,2024-01-02 03:30:00,0
1652,3523,4875.46,Bank Transfer,San Francisco,Desktop,2024-01-02 03:31:00,0
1653,2086,1162.22,POS Payment,San Francisco,Mobile,2024-01-02 03:32:00,0
1654,2724,4406.61,Online Purchase,New York,Tablet,2024-01-02 03:33:00,0
1655,2383,1641.95,Online Purchase,San Francisco,Tablet,2024-01-02 03:34:00,0
1656,3608,565.09,Bank Transfer,Chicago,Mobile,2024-01-02 03:35:00,0
1657,1326,4350.25,ATM Withdrawal,Los Angeles,Desktop,2024-01-02 03:36:00,0
1658,2792,3180.89,ATM Withdrawal,San Francisco,Desktop,2024-01-02 03:37:00,0
1659,2759,824.49,POS Payment,Los Angeles,Mobile,2024-01-02 03:38:00,0
1660,4212,2149.73,ATM Withdrawal,New York,Desktop,2024-01-02 03:39:00,0
1661,1989,1437.0,ATM Withdrawal,San Francisco,Mobile,2024-01-02 03:40:00,0
1662,3262,3684.24,ATM Withdrawal,Los Angeles,Mobile,2024-01-02 03:41:00,0
1663,3482,2267.63,ATM Withdrawal,Chicago,Mobile,2024-01-02 03:42:00,0
1664,4962,4946.41,ATM Withdrawal,Chicago,Desktop,2024-01-02 03:43:00,0
1665,1951,274.67,ATM Withdrawal,New York,Tablet,2024-01-02 03:44:00,0
1666,1722,1775.72,ATM Withdrawal,Houston,Mobile,2024-01-02 03:45:00,0
1667,4389,2410.02,POS Payment,San Francisco,Desktop,2024-01-02 03:46:00,0
1668,3079,2516.16,Online Purchase,Chicago,Tablet,2024-01-02 03:47:00,0
1669,3717,1580.36,ATM Withdrawal,Chicago,Mobile,2024-01-02 03:48:00,0
1670,3332,3646.47,Online Purchase,New York,Tablet,2024-01-02 03:49:00,0
1671,4376,4373.86,Bank Transfer,Chicago,Desktop,2024-01-02 03:50:00,0
1672,1428,4693.66,Online Purchase,San Francisco,Tablet,2024-01-02 03:51:00,0
1673,2500,4025.66,Bank Transfer,New York,Tablet,2024-01-02 03:52:00,0
1674,1285,4253.05,POS Payment,Los Angeles,Desktop,2024-01-02 03:53:00,0
1675,4215,2753.18,Online Purchase,New York,Mobile,2024-01-02 03:54:00,0
1676,4495,4129.62,Bank Transfer,San Francisco,Desktop,2024-01-02 03:55:00,0
1677,4090,1518.22,Online Purchase,San Francisco,Desktop,2024-01-02 03:56:00,1
1678,3065,1993.0,POS Payment,Los Angeles,Mobile,2024-01-02 03:57:00,0
1679,1768,1585.25,Online Purchase,New York,Mobile,2024-01-02 03:58:00,0
1680,3637,2337.47,Bank Transfer,San Francisco,Desktop,2024-01-02 03:59:00,0
1681,2394,1428.61,ATM Withdrawal,San Francisco,Mobile,2024-01-02 04:00:00,0
1682,4246,4808.1,ATM Withdrawal,Los Angeles,Mobile,2024-01-02 04:01:00,0
1683,4057,1564.91,ATM Withdrawal,Houston,Desktop,2024-01-02 04:02:00,0
1684,1193,491.12,POS Payment,New York,Desktop,2024-01-02 04:03:00,0
1685,3549,2634.56,ATM Withdrawal,San Francisco,Desktop,2024-01-02 04:04:00,0
1686,1987,286.44,POS Payment,Chicago,Desktop,2024-01-02 04:05:00,0
1687,2136,553.61,ATM Withdrawal,Los Angeles,Tablet,2024-01-02 04:06:00,0
1688,3161,1097.73,POS Payment,Houston,Tablet,2024-01-02 04:07:00,0
1689,4293,2322.29,POS Payment,Houston,Mobile,2024-01-02 04:08:00,0
1690,2701,2166.82,Online Purchase,Los Angeles,Tablet,2024-01-02 04:09:00,0
1691,1946,3998.66,ATM Withdrawal,Houston,Tablet,2024-01-02 04:10:00,0
1692,1830,3697.63,Online Purchase,San Francisco,Tablet,2024-01-02 04:11:00,0
1693,4715,2132.17,Bank Transfer,Houston,Mobile,2024-01-02 04:12:00,0
1694,2920,1669.19,ATM Withdrawal,New York,Tablet,2024-01-02 04:13:00,0
1695,4335,1583.03,ATM Withdrawal,Chicago,Desktop,2024-01-02 04:14:00,0
1696,3972,3870.2,ATM Withdrawal,San Francisco,Desktop,2024-01-02 04:15:00,0
1697,1054,261.31,ATM Withdrawal,Los Angeles,Mobile,2024-01-02 04:16:00,0
1698,4942,65.1,Online Purchase,Chicago,Mobile,2024-01-02 04:17:00,0
1699,4714,3977.93,Online Purchase,San Francisco,Mobile,2024-01-02 04:18:00,0
1700,1799,2386.25,POS Payment,Chicago,Tablet,2024-01-02 04:19:00,0
1701,1777,655.27,Online Purchase,Houston,Mobile,2024-01-02 04:20:00,0
1702,2481,1178.59,POS Payment,Los Angeles,Mobile,2024-01-02 04:21:00,0
1703,2901,4662.59,Bank Transfer,Los Angeles,Mobile,2024-01-02 04:22:00,0
1704,3209,4297.66,Online Purchase,New York,Desktop,2024-01-02 04:23:00,0
1705,4451,3549.22,POS Payment,Houston,Mobile,2024-01-02 04:24:00,0
1706,3134,2411.64,ATM Withdrawal,New York,Desktop,2024-01-02 04:25:00,0
1707,1054,2602.1,Bank Transfer,New York,Desktop,2024-01-02 04:26:00,0
1708,4547,4876.25,POS Payment,Houston,Mobile,2024-01-02 04:27:00,0
1709,2823,4828.89,Bank Transfer,San Francisco,Mobile,2024-01-02 04:28:00,0
1710,2201,1077.13,ATM Withdrawal,New York,Tablet,2024-01-02 04:29:00,0
1711,4462,4055.71,ATM Withdrawal,Chicago,Mobile,2024-01-02 04:30:00,0
1712,4420,987.02,POS Payment,San Francisco,Mobile,2024-01-02 04:31:00,0
1713,4079,1068.47,POS Payment,Houston,Mobile,2024-01-02 04:32:00,0
1714,1832,3380.79,ATM Withdrawal,Los Angeles,Mobile,2024-01-02 04:33:00,0
1715,1312,2025.6,POS Payment,San Francisco,Mobile,2024-01-02 04:34:00,0
1716,3806,4657.79,ATM Withdrawal,New York,Mobile,2024-01-02 04:35:00,0
1717,2858,445.96,Online Purchase,Chicago,Tablet,2024-01-02 04:36:00,0
1718,3007,2558.12,POS Payment,Houston,Tablet,2024-01-02 04:37:00,0
1719,3006,4592.69,Bank Transfer,Los Angeles,Mobile,2024-01-02 04:38:00,0
1720,3490,4520.66,ATM Withdrawal,Chicago,Tablet,2024-01-02 04:39:00,0
1721,2790,783.49,Online Purchase,Los Angeles,Desktop,2024-01-02 04:40:00,0
1722,1327,1833.82,POS Payment,Houston,Tablet,2024-01-02 04:41:00,0
1723,4125,3095.99,ATM Withdrawal,San Francisco,Desktop,2024-01-02 04:42:00,0
1724,3808,797.82,Online Purchase,New York,Mobile,2024-01-02 04:43:00,0
1725,4310,4840.14,POS Payment,Houston,Desktop,2024-01-02 04:44:00,0
1726,4300,4573.83,ATM Withdrawal,Chicago,Mobile,2024-01-02 04:45:00,0
1727,3626,835.58,ATM Withdrawal,San Francisco,Tablet,2024-01-02 04:46:00,0
1728,4122,606.66,ATM Withdrawal,Los Angeles,Desktop,2024-01-02 04:47:00,0
1729,4680,427.96,POS Payment,San Francisco,Desktop,2024-01-02 04:48:00,0
1730,4675,4547.31,Online Purchase,San Francisco,Desktop,2024-01-02 04:49:00,0
1731,4054,968.93,ATM Withdrawal,Chicago,Mobile,2024-01-02 04:50:00,0
1732,2287,2082.01,Online Purchase,New York,Mobile,2024-01-02 04:51:00,0
1733,4489,2244.81,Online Purchase,San Francisco,Tablet,2024-01-02 04:52:00,0
1734,4874,2995.46,Bank Transfer,San Francisco,Tablet,2024-01-02 04:53:00,0
1735,3143,359.6,Online Purchase,New York,Mobile,2024-01-02 04:54:00,0
1736,2111,1134.57,Online Purchase,New York,Tablet,2024-01-02 04:55:00,0
1737,4149,4657.52,Online Purchase,Los Angeles,Desktop,2024-01-02 04:56:00,0
1738,2311,4542.14,Online Purchase,Los Angeles,Desktop,2024-01-02 04:57:00,0
1739,4191,3906.67,Online Purchase,New York,Desktop,2024-01-02 04:58:00,0
1740,3861,97.99,POS Payment,Houston,Tablet,2024-01-02 04:59:00,0
1741,3538,1635.71,Bank Transfer,New York,Desktop,2024-01-02 05:00:00,0
1742,4983,3140.17,ATM Withdrawal,Los Angeles,Desktop,2024-01-02 05:01:00,1
1743,1451,1376.68,Bank Transfer,Chicago,Mobile,2024-01-02 05:02:00,1
1744,2523,4548.02,Bank Transfer,Chicago,Mobile,2024-01-02 05:03:00,0
1745,1164,3169.81,ATM Withdrawal,San Francisco,Tablet,2024-01-02 05:04:00,0
1746,1181,360.46,Online Purchase,Chicago,Mobile,2024-01-02 05:05:00,0
1747,3516,4545.12,ATM Withdrawal,Los Angeles,Tablet,2024-01-02 05:06:00,0
1748,1909,4788.88,Online Purchase,Chicago,Tablet,2024-01-02 05:07:00,0
1749,3782,389.48,ATM Withdrawal,Houston,Mobile,2024-01-02 05:08:00,0
1750,1822,2662.27,POS Payment,New York,Mobile,2024-01-02 05:09:00,0
1751,1943,1517.52,Bank Transfer,New York,Tablet,2024-01-02 05:10:00,0
1752,3001,1964.8,Online Purchase,Los Angeles,Tablet,2024-01-02 05:11:00,0
1753,3054,899.08,Bank Transfer,San Francisco,Tablet,2024-01-02 05:12:00,0
1754,1329,2890.78,Online Purchase,New York,Desktop,2024-01-02 05:13:00,0
1755,1774,4789.94,ATM Withdrawal,Chicago,Desktop,2024-01-02 05:14:00,0
1756,4744,2515.86,ATM Withdrawal,Houston,Mobile,2024-01-02 05:15:00,0
1757,3198,415.49,ATM Withdrawal,San Francisco,Desktop,2024-01-02 05:16:00,0
1758,4156,3100.39,POS Payment,San Francisco,Desktop,2024-01-02 05:17:00,0
1759,1146,1701.77,ATM Withdrawal,San Francisco,Tablet,2024-01-02 05:18:00,0
1760,4695,4279.77,ATM Withdrawal,New York,Desktop,2024-01-02 05:19:00,0
1761,4452,2173.96,POS Payment,San Francisco,Mobile,2024-01-02 05:20:00,0
1762,1914,965.01,Bank Transfer,Los Angeles,Desktop,2024-01-02 05:21:00,0
1763,2571,956.34,Bank Transfer,Chicago,Desktop,2024-01-02 05:22:00,0
1764,2308,3844.05,Online Purchase,Houston,Desktop,2024-01-02 05:23:00,0
1765,3747,1328.67,Bank Transfer,Chicago,Mobile,2024-01-02 05:24:00,0
1766,1081,3836.4,Online Purchase,Los Angeles,Mobile,2024-01-02 05:25:00,0
1767,1513,1030.23,Online Purchase,Los Angeles,Tablet,2024-01-02 05:26:00,0
1768,2920,1609.11,Bank Transfer,Chicago,Desktop,2024-01-02 05:27:00,0
1769,3862,2327.97,Bank Transfer,New York,Tablet,2024-01-02 05:28:00,0
1770,3756,4716.04,POS Payment,Los Angeles,Tablet,2024-01-02 05:29:00,0
1771,2939,4658.73,Online Purchase,San Francisco,Mobile,2024-01-02 05:30:00,0
1772,4594,1035.15,Bank Transfer,Houston,Tablet,2024-01-02 05:31:00,0
1773,1745,1791.74,Bank Transfer,Houston,Desktop,2024-01-02 05:32:00,0
1774,4070,747.85,POS Payment,Los Angeles,Tablet,2024-01-02 05:33:00,0
1775,2409,2550.42,Bank Transfer,San Francisco,Mobile,2024-01-02 05:34:00,0
1776,1706,2303.45,ATM Withdrawal,Chicago,Mobile,2024-01-02 05:35:00,0
1777,1470,4503.9,ATM Withdrawal,Houston,Mobile,2024-01-02 05:36:00,0
1778,4190,4650.1,Online Purchase,San Francisco,Desktop,2024-01-02 05:37:00,0
1779,1395,1918.45,POS Payment,San Francisco,Tablet,2024-01-02 05:38:00,0
1780,2555,2459.2,Bank Transfer,New York,Desktop,2024-01-02 05:39:00,0
1781,3308,4481.29,Online Purchase,Los Angeles,Mobile,2024-01-02 05:40:00,0
1782,1804,4033.73,Bank Transfer,San Francisco,Desktop,2024-01-02 05:41:00,0
1783,1933,19.28,ATM Withdrawal,Chicago,Mobile,2024-01-02 05:42:00,0
1784,2279,1600.98,Bank Transfer,Houston,Desktop,2024-01-02 05:43:00,0
1785,2757,2109.45,Bank Transfer,New York,Desktop,2024-01-02 05:44:00,0
1786,1904,1149.35,Bank Transfer,Chicago,Tablet,2024-01-02 05:45:00,0
1787,4297,998.66,ATM Withdrawal,Houston,Tablet,2024-01-02 05:46:00,0
1788,2076,189.88,ATM Withdrawal,Los Angeles,Mobile,2024-01-02 05:47:00,0
1789,3987,3217.21,POS Payment,Chicago,Tablet,2024-01-02 05:48:00,0
1790,2890,1313.29,ATM Withdrawal,Houston,Tablet,2024-01-02 05:49:00,0
1791,2523,262.68,Online Purchase,New York,Desktop,2024-01-02 05:50:00,0
1792,4577,1155.67,Bank Transfer,Houston,Mobile,2024-01-02 05:51:00,0
1793,3901,4009.77,ATM Withdrawal,San Francisco,Desktop,2024-01-02 05:52:00,0
1794,2387,4257.59,Online Purchase,New York,Desktop,2024-01-02 05:53:00,0
1795,2303,2415.85,ATM Withdrawal,Chicago,Tablet,2024-01-02 05:54:00,0
1796,1592,2080.94,Bank Transfer,Los Angeles,Tablet,2024-01-02 05:55:00,0
1797,3761,4889.29,Online Purchase,New York,Mobile,2024-01-02 05:56:00,0
1798,4229,1003.62,ATM Withdrawal,New York,Tablet,2024-01-02 05:57:00,0
1799,3679,1077.58,ATM Withdrawal,New York,Desktop,2024-01-02 05:58:00,0
1800,3106,1460.04,Online Purchase,Houston,Tablet,2024-01-02 05:59:00,0
1801,4798,864.61,POS Payment,San Francisco,Mobile,2024-01-02 06:00:00,0
1802,1127,1897.45,Online Purchase,Los Angeles,Mobile,2024-01-02 06:01:00,0
1803,1735,4554.26,Online Purchase,Los Angeles,Desktop,2024-01-02 06:02:00,0
1804,3768,3077.12,Online Purchase,San Francisco,Desktop,2024-01-02 06:03:00,0
1805,4953,2060.32,Online Purchase,Houston,Tablet,2024-01-02 06:04:00,0
1806,4186,4672.12,ATM Withdrawal,Houston,Mobile,2024-01-02 06:05:00,0
1807,4280,243.27,Online Purchase,San Francisco,Desktop,2024-01-02 06:06:00,0
1808,3573,1052.17,Online Purchase,San Francisco,Tablet,2024-01-02 06:07:00,0
1809,1520,2829.88,Bank Transfer,Chicago,Tablet,2024-01-02 06:08:00,0
1810,3599,3078.15,ATM Withdrawal,Houston,Tablet,2024-01-02 06:09:00,0
1811,1236,198.75,Bank Transfer,New York,Desktop,2024-01-02 06:10:00,0
1812,2304,2015.79,ATM Withdrawal,Los Angeles,Desktop,2024-01-02 06:11:00,0
1813,4430,3246.12,POS Payment,Houston,Tablet,2024-01-02 06:12:00,0
1814,4272,3490.65,POS Payment,San Francisco,Tablet,2024-01-02 06:13:00,0
1815,2781,3191.06,ATM Withdrawal,New York,Desktop,2024-01-02 06:14:00,0
1816,2301,1603.5,POS Payment,Chicago,Mobile,2024-01-02 06:15:00,0
1817,4306,468.51,POS Payment,Chicago,Tablet,2024-01-02 06:16:00,0
1818,3541,2136.14,ATM Withdrawal,New York,Mobile,2024-01-02 06:17:00,0
1819,3051,644.64,Online Purchase,New York,Mobile,2024-01-02 06:18:00,0
1820,3713,4738.17,Bank Transfer,San Francisco,Desktop,2024-01-02 06:19:00,0
1821,1441,2376.38,ATM Withdrawal,San Francisco,Desktop,2024-01-02 06:20:00,0
1822,3076,1586.98,ATM Withdrawal,Los Angeles,Mobile,2024-01-02 06:21:00,0
1823,4180,3831.75,ATM Withdrawal,Los Angeles,Desktop,2024-01-02 06:22:00,0
1824,3657,2490.25,Bank Transfer,Chicago,Mobile,2024-01-02 06:23:00,0
1825,4798,1550.86,ATM Withdrawal,New York,Mobile,2024-01-02 06:24:00,0
1826,1804,4060.03,Bank Transfer,Chicago,Desktop,2024-01-02 06:25:00,0
1827,1074,4335.89,Bank Transfer,San Francisco,Desktop,2024-01-02 06:26:00,0
1828,3885,3365.37,POS Payment,Houston,Tablet,2024-01-02 06:27:00,0
1829,4217,235.78,Online Purchase,San Francisco,Desktop,2024-01-02 06:28:00,0
1830,3175,2832.05,POS Payment,Houston,Tablet,2024-01-02 06:29:00,0
1831,4924,3816.71,ATM Withdrawal,New York,Desktop,2024-01-02 06:30:00,0
1832,3089,683.38,ATM Withdrawal,New York,Desktop,2024-01-02 06:31:00,0
1833,2379,1144.13,Bank Transfer,New York,Desktop,2024-01-02 06:32:00,0
1834,1040,4412.59,POS Payment,Los Angeles,Desktop,2024-01-02 06:33:00,0
1835,3981,101.59,Bank Transfer,Los Angeles,Mobile,2024-01-02 06:34:00,0
1836,3081,3763.88,POS Payment,Houston,Desktop,2024-01-02 06:35:00,0
1837,4088,2369.39,POS Payment,Chicago,Mobile,2024-01-02 06:36:00,0
1838,2700,2234.41,POS Payment,Chicago,Desktop,2024-01-02 06:37:00,0
1839,4224,36.48,POS Payment,Houston,Desktop,2024-01-02 06:38:00,0
1840,4045,4097.17,POS Payment,Los Angeles,Mobile,2024-01-02 06:39:00,0
1841,2401,1799.76,Online Purchase,San Francisco,Desktop,2024-01-02 06:40:00,0
1842,1587,2704.29,ATM Withdrawal,Houston,Tablet,2024-01-02 06:41:00,0
1843,2622,3386.83,POS Payment,Chicago,Tablet,2024-01-02 06:42:00,0
1844,4700,3513.45,POS Payment,Houston,Desktop,2024-01-02 06:43:00,0
1845,4945,4779.94,Bank Transfer,Houston,Tablet,2024-01-02 06:44:00,0
1846,1341,2657.17,ATM Withdrawal,New York,Tablet,2024-01-02 06:45:00,0
1847,3074,1999.2,ATM Withdrawal,Los Angeles,Tablet,2024-01-02 06:46:00,0
1848,4896,4768.56,ATM Withdrawal,New York,Tablet,2024-01-02 06:47:00,0
1849,4358,3210.91,POS Payment,Los Angeles,Mobile,2024-01-02 06:48:00,0
1850,1645,1491.45,Bank Transfer,Houston,Mobile,2024-01-02 06:49:00,0
1851,1730,633.19,ATM Withdrawal,Los Angeles,Mobile,2024-01-02 06:50:00,0
1852,1167,4212.93,Bank Transfer,Chicago,Tablet,2024-01-02 06:51:00,0
1853,1609,1811.55,Online Purchase,New York,Tablet,2024-01-02 06:52:00,0
1854,3315,3302.69,Online Purchase,Houston,Mobile,2024-01-02 06:53:00,0
1855,2772,2354.61,Bank Transfer,Chicago,Tablet,2024-01-02 06:54:00,0
1856,3040,995.45,POS Payment,Los Angeles,Mobile,2024-01-02 06:55:00,0
1857,3868,3008.83,ATM Withdrawal,Los Angeles,Mobile,2024-01-02 06:56:00,0
1858,1454,304.35,Online Purchase,Chicago,Mobile,2024-01-02 06:57:00,0
1859,3953,2067.3,Online Purchase,Los Angeles,Tablet,2024-01-02 06:58:00,0
1860,2708,2733.53,Bank Transfer,New York,Mobile,2024-01-02 06:59:00,0
1861,4472,2180.8,POS Payment,San Francisco,Desktop,2024-01-02 07:00:00,0
1862,3969,3743.61,Bank Transfer,Los Angeles,Mobile,2024-01-02 07:01:00,0
1863,4028,4139.8,Bank Transfer,Houston,Mobile,2024-01-02 07:02:00,0
1864,4547,3856.44,Bank Transfer,Los Angeles,Desktop,2024-01-02 07:03:00,0
1865,1701,195.03,Bank Transfer,Houston,Tablet,2024-01-02 07:04:00,0
1866,3681,971.45,Bank Transfer,Los Angeles,Mobile,2024-01-02 07:05:00,0
1867,4629,2683.5,POS Payment,Los Angeles,Desktop,2024-01-02 07:06:00,0
1868,2599,4674.18,Bank Transfer,Houston,Tablet,2024-01-02 07:07:00,0
1869,1129,4174.95,POS Payment,New York,Desktop,2024-01-02 07:08:00,0
1870,4067,4212.83,ATM Withdrawal,San Francisco,Mobile,2024-01-02 07:09:00,0
1871,2845,1516.74,ATM Withdrawal,San Francisco,Desktop,2024-01-02 07:10:00,0
1872,2386,2147.81,ATM Withdrawal,New York,Tablet,2024-01-02 07:11:00,0
1873,4776,2354.06,ATM Withdrawal,Los Angeles,Mobile,2024-01-02 07:12:00,0
1874,3866,787.7,Online Purchase,San Francisco,Desktop,2024-01-02 07:13:00,0
1875,1692,156.31,POS Payment,New York,Tablet,2024-01-02 07:14:00,0
1876,4363,4734.57,ATM Withdrawal,New York,Tablet,2024-01-02 07:15:00,0
1877,2394,1204.32,Online Purchase,San Francisco,Mobile,2024-01-02 07:16:00,0
1878,1793,1200.5,POS Payment,Houston,Mobile,2024-01-02 07:17:00,0
1879,1028,417.81,Online Purchase,Chicago,Mobile,2024-01-02 07:18:00,0
1880,1148,4642.61,Online Purchase,Houston,Mobile,2024-01-02 07:19:00,0
1881,4850,2899.11,Bank Transfer,Los Angeles,Desktop,2024-01-02 07:20:00,0
1882,2319,3335.52,Online Purchase,Houston,Tablet,2024-01-02 07:21:00,0
1883,3058,4557.97,Online Purchase,Chicago,Mobile,2024-01-02 07:22:00,0
1884,4583,1728.76,POS Payment,Chicago,Mobile,2024-01-02 07:23:00,0
1885,3723,3107.92,Online Purchase,New York,Mobile,2024-01-02 07:24:00,1
1886,2136,194.96,Bank Transfer,Los Angeles,Desktop,2024-01-02 07:25:00,0
1887,1186,934.68,ATM Withdrawal,New York,Tablet,2024-01-02 07:26:00,0
1888,3854,4156.4,ATM Withdrawal,Houston,Tablet,2024-01-02 07:27:00,0
1889,3791,3834.08,POS Payment,Houston,Mobile,2024-01-02 07:28:00,0
1890,2250,1753.86,POS Payment,San Francisco,Tablet,2024-01-02 07:29:00,0
1891,2333,1884.68,Online Purchase,New York,Desktop,2024-01-02 07:30:00,0
1892,1097,2668.24,POS Payment,New York,Tablet,2024-01-02 07:31:00,0
1893,1054,2.2,Online Purchase,New York,Mobile,2024-01-02 07:32:00,0
